,transect_id,country_id,continent,country_name,changerate,changerate_unc,flag_sandy,no_shorelines,dt_annual,dist_annual,RMSE,outliers_1,outliers_2,Timespan,intercept,intercept_unc,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat,coastline_idint,no_sedcomp,low_detect_shlines,err_changerate,err_timespan,color_cr,color_sandy
20,BOX_117_121_20,NLD,Europe,Netherlands,-0.59,0.2092605812434816,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[798.7357136139527, 769.2544406614478, 743.9678863312076, 724.5549056632185, 749.188863368993, 748.8001373309822, 772.2354350789, 779.4975111259848, 769.9114292943865, 750.2565183950684, 769.2544406614478, 747.2281666455495, 749.9839826999255, 770.9610831050064, 737.9256955019135, 750.909301794893, 749.2977461268913, 751.3126126206939, 748.7634611654556, 750.253957952628, 734.7012897242241, 763.0127829602866, 741.5668531238616, 748.8001373309822, 741.4430698239697, 739.8655076536307, 750.2565183950684, 746.369690991254, 746.7087198103541, 746.7087198103541, 747.202279653764]",9.9227478173015,[],"[0, 3]",35.0,765.4976064827719,5.097605852420134,-68.3535178309,12.2759882554,-68.3466428026,12.281637856500002,-68.3397677458,12.287287481199998,8637.0,1.0,1.0,1.0,1.0,red,brown
21,BOX_117_121_21,NLD,Europe,Netherlands,-0.11,0.1409837316441843,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1215.5161694447918, 892.2909070958923, 892.448080754948, 892.2391795655737, 879.8520794729378, 879.8520794729378, 881.6791445042959, 878.5954570645974, 892.3337283473519, 879.8520794729378, 888.7673750742729, 872.0564235986052, 879.9237210381549, 875.7339413191933, 881.6791445042959, 875.7339413191933, 892.1877786409749, 888.6324486863224, 879.8830904637642, 879.8623618874146, 866.1175407366226, 872.0564235986052, 888.6995547023523, 879.8830904637642, 881.7340266800586, 893.648714983204, 879.8830904637642, 879.8830904637642, 892.3337283473519, 888.7673750742729, 881.6907316024633]",7.011314583216832,[],[0],35.0,885.410159087251,3.3814546235209115,-68.35640880060001,12.2793471555,-68.3495338128,12.2849966514,-68.34265871550001,12.2906462371,8637.0,1.0,1.0,1.0,1.0,red,brown
22,BOX_117_121_22,NLD,Europe,Netherlands,0.18,0.1598161178920283,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[942.0813149052035, 949.6465634452861, 960.4640563211232, 949.6215120725764, 934.4954048010436, 947.4685795312967, 952.4547363933965, 952.4829958436359, 960.46150446108, 926.5630860737407, 949.6838255596864, 945.9931112859983, 939.220270370546, 949.6465634452861, 949.6215120725764, 943.6394168146944, 956.4246813146308, 934.4954048010436, 960.46150446108, 944.7351348503606, 934.4954048010436, 948.0068876692926, 949.6587351208799, 949.6465634452861, 961.3736750616501, 966.8902400129031, 949.6215120725764, 949.6215120725764, 949.6587351208799, 960.4044777467756, 949.6838255596864]",8.635599508571115,[],[],37.0,945.0412763527112,3.770813028779644,-68.3592997704,12.2827060128,-68.3524248013,12.2883554211,-68.3455496853,12.2940049501,8637.0,1.0,1.0,1.0,1.0,green,brown
23,BOX_117_121_23,NLD,Europe,Netherlands,0.22,0.1285840597975964,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[947.1279679180586, 976.3358239216489, 976.3575089063969, 976.3358239216489, 961.0604653759663, 971.7333172271168, 971.8907957318311, 971.8907957318311, 976.3575089063969, 970.3562055820446, 971.7333172271168, 971.8907957318311, 957.2855680633354, 971.8723722776755, 971.8907957318311, 973.7587806225639, 971.7333172271168, 965.2640540075485, 939.951891791002, 971.7333172271168, 942.6732220215802, 971.8723722776755, 971.750754228677, 971.8907957318311, 976.3575089063969, 992.673411544399, 971.8723722776755, 970.4160946347494, 971.8907957318311, 971.8907957318311, 971.8907957318311]",6.877786768576157,[],"[18, 20]",37.0,966.7511299398096,3.0112115436266187,-68.3621907402,12.2860648272,-68.3553157681,12.2917141657,-68.3484406551,12.2973636202,8637.0,1.0,1.0,1.0,1.0,green,brown
24,BOX_117_121_24,NLD,Europe,Netherlands,0.02,0.0874262329264677,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1063.2176850739645, 1064.091944636099, 1064.1755105956863, 1064.5486960136088, 1040.3858533796667, 1067.3623847802771, 1064.091944636099, 1060.9436555952245, 1056.8395732006845, 1057.671254295077, 1058.325227598554, 1064.5624786274902, 1060.552753578677, 1064.091944636099, 1061.711396777787, 1055.1396237751262, 1063.5501336607674, 1051.0847645789145, 1064.5624786274902, 1051.4051673826973, 1059.85844435585, 1056.9118102962498, 1064.091944636099, 1064.091944636099, 1065.048457954902, 1074.5787517128995, 1064.091944636099, 1064.5624786274902, 1064.5486960136088, 1064.091944636099, 1060.9436555952245]",4.616777502014871,[],[4],37.0,1061.6326896864132,2.0908086951960256,-68.36508171,12.2894235987,-68.35820671340001,12.2950728852,-68.3513316249,12.3007222474,8637.0,1.0,1.0,1.0,1.0,green,brown
25,BOX_117_121_25,NLD,Europe,Netherlands,-0.01,0.1516233753938153,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1226.2087060614253, 1231.6561110645764, 1255.3729984737108, 1243.6001560673963, 1219.014569814922, 1229.794488875806, 1245.376642952278, 1234.6555149372957, 1234.6555149372957, 1213.0063514561234, 1231.6561110645764, 1232.3850306144632, 1229.29392467538, 1231.2028633426403, 1231.6561110645764, 1221.9911428742373, 1225.1945093473205, 1193.7782265091557, 1231.6561110645764, 1229.838430334397, 1219.014569814922, 1234.7271901310542, 1229.838430334397, 1231.6561110645764, 1236.0486432354783, 1244.9791915751816, 1231.6561110645764, 1231.6561110645764, 1235.864660012797, 1236.0486432354783, 1234.6555149372957]",8.173971375259066,[],[17],37.0,1232.462832725007,3.575440025825274,-68.3679726797,12.2927823273,-68.361097637,12.2984315796,-68.3542225946,12.3040808316,8637.0,1.0,1.0,1.0,1.0,red,brown
26,BOX_117_121_26,NLD,Europe,Netherlands,0.05,0.1466187679299085,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1239.546904715575, 1191.0523857509172, 1254.734658201501, 1252.8461062043357, 1231.2043375477374, 1242.0547503185567, 1242.0931282030563, 1244.5207270924398, 1245.03844509829, 1239.0171726263145, 1242.0547503185567, 1259.7518896904937, 1238.380025227474, 1242.0547503185567, 1242.0547503185567, 1242.0547503185567, 1250.244430811932, 1238.2432780028398, 1239.057399399147, 1242.0931282030563, 1231.2230027872272, 1242.0931282030563, 1240.288630339786, 1242.0931282030563, 1261.713909948234, 1262.310405059691, 1242.0931282030563, 1245.0798006188181, 1242.1332868699142, 1242.1332868699142, 1245.03844509829]",7.406390511363556,[],[1],37.0,1243.0865423332527,3.5161995585204684,-68.3700128121,12.2947501509,-68.3642777857,12.3015057049,-68.3585428396,12.3082611644,8637.0,1.0,1.0,1.0,1.0,green,brown
27,BOX_117_121_27,NLD,Europe,Netherlands,0.08,0.3903044778402867,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1313.958391034841, 1129.9197356501686, 1882.661691472824, 1154.4135151265205, 1128.8771724468231, 1155.719255591608, 1155.719255591608, 1155.7196848562735, 1155.719255591608, 1147.204250381873, 1151.1312436214446, 1155.7557295607432, 1147.9442356990492, 1135.1010943904826, 1155.7196848562735, 1135.6467006916985, 1151.6399439440122, 1142.1544747635487, 1094.1457361302967, 1155.2147006001553, 1152.0931802259179, 1092.294608627056, 1150.9483974519553, 1156.426768304019, 1156.426768304019, 1156.4666630565898, 1150.9483974519553, 1156.426768304019, 1156.4290161240162, 1156.426768304019, 1156.4290161240162]",16.57611322618078,"[1, 2]",[0],30.0,1145.1585809673277,9.678670333540287,-68.3719236015,12.296476874,-68.36776825220001,12.3042583486,-68.3636129992,12.3120396429,8637.0,1.0,1.0,1.0,1.0,green,brown
28,BOX_117_121_28,NLD,Europe,Netherlands,0.1,0.1952727124500172,sand,30.0,"[0.0, 2.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1027.810554701713, 1008.8040274093776, 1008.225401656516, 998.521230995445, 1006.5183346638731, 1006.5406282055528, 1006.5183346638731, 1012.6161002605822, 998.6284528541008, 1012.6161002605822, 1012.9338859587904, 1005.372284469797, 962.5498331373421, 1008.2274060204084, 973.8984639937672, 1008.2430345601869, 1013.6755938204678, 1012.6593285803627, 1023.9427203435447, 1001.7442258030102, 1008.2020378426113, 1011.8203571895534, 1008.2587570184656, 1024.3488336675603, 1029.2801314004516, 1008.2098024852817, 1006.7576906853909, 1021.1758294220422, 1008.2508839968093, 1007.407797333835]",10.100843600974107,[],[12],37.0,1007.4704251664864,4.703068906878426,-68.3759057651,12.2985068526,-68.3717504164,12.3062882661,-68.3675951628,12.3140695013,8637.0,1.0,1.0,1.0,1.0,green,brown
29,BOX_117_121_29,NLD,Europe,Netherlands,0.16,0.1067081341072105,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[956.8140292328618, 969.3240792212171, 1170.2785002078497, 964.6159882260889, 950.1087951622499, 960.9081310824844, 964.5643698053661, 943.4187467872491, 969.3240792212171, 963.6994364728699, 969.3240792212171, 962.3576260005285, 964.5384241468936, 964.5627598800193, 964.0992402084343, 966.6330797053157, 968.3638106336372, 961.9321832538205, 968.4056125877972, 975.9222758623407, 961.8716355823766, 956.6531673741158, 964.1246428096084, 964.5643698053661, 969.3936968282944, 982.6985756788895, 964.5643698053661, 964.5643698053661, 964.6434045389046, 964.6434045389046, 964.5643698053661]",5.461347990321177,[2],[6],37.0,961.489741496706,2.5855610188608145,-68.3784420046,12.2992352493,-68.3759925711,12.3076795056,-68.3735432086,12.3161235171,8637.0,1.0,1.0,1.0,1.0,green,brown
30,BOX_117_121_30,NLD,Europe,Netherlands,0.12,0.1343626636576592,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1016.9911263937521, 1015.554002616949, 1018.2994500976962, 1017.077073246704, 996.9162913590877, 1005.4029808047989, 1018.9150657803384, 1015.5035587700016, 1015.5688735398923, 1013.9385582065984, 1005.4029808047989, 1005.4029808047989, 1000.8295101150488, 1015.554002616949, 1015.554002616949, 1013.9321683319515, 1010.5848154969171, 997.1714420686349, 1021.8390908783956, 1005.507359250211, 1004.9563479443428, 1005.0078160558811, 1018.9150657803384, 1018.9150657803384, 1021.7575341834448, 1021.8390908783956, 1018.9150657803384, 1006.2374657909403, 1021.7575341834448, 1018.9150657803384, 1018.9150657803384]",7.260229329956799,[],[],37.0,1010.3467456063266,3.170246179256812,-68.38276338989999,12.3004318368,-68.3803139563,12.3088760549,-68.3778645939,12.3173200277,8637.0,1.0,1.0,1.0,1.0,green,brown
31,BOX_117_121_31,NLD,Europe,Netherlands,0.23,0.1343128442421485,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1099.5538240521098, 1082.106003966322, 1082.1865061629621, 1092.7505951143278, 1071.1812347968637, 1079.029460837157, 1088.0822035455399, 1092.7505951143278, 1088.0822035455399, 1079.029460837157, 1096.2404558177802, 1092.527347542074, 1073.7270640098382, 1093.522824236778, 1086.8586328517008, 1084.4653617306585, 1087.736724041744, 1083.0736535002877, 1092.6928607557568, 1086.8148696963679, 1071.7657038636653, 1092.7505951143278, 1092.6928607557568, 1092.7505951143278, 1097.808734729385, 1100.5101454563912, 1087.0872050609719, 1092.7505951143278, 1092.7505951143278, 1096.1709288716324, 1093.6609511298507]",7.257541552094097,[],[],37.0,1083.6045243720248,3.1690708782575387,-68.3850522977,12.3009729379,-68.3846892991,12.30974254,-68.3843263126,12.3185118498,8637.0,1.0,1.0,1.0,1.0,green,brown
32,BOX_117_121_32,NLD,Europe,Netherlands,0.3,0.118386759557712,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1214.8945618043547, 1194.3895950376525, 1222.0580804966985, 1222.0970791755392, 1194.578193343719, 1190.81443399088, 1222.0970791755392, 1222.0580804966985, 1222.0970791755392, 1222.8174180036003, 1222.0970791755392, 1219.4680640018594, 1221.8158149445874, 1219.4680640018594, 1222.0970791755392, 1218.0953733281133, 1218.8913063409125, 1221.4285793865795, 1222.0970791755392, 1222.0970791755392, 1196.0968115652888, 1222.9840068492338, 1222.0970791755392, 1222.0970791755392, 1222.9471895648276, 1221.5055694237326, 1222.0970791755392, 1222.0970791755392, 1219.4680640018594, 1219.4680640018594, 1219.4680640018594]",6.258019961526622,[],"[5, 20]",37.0,1212.7879472409725,2.8140216293325047,-68.3852572877,12.3014962684,-68.3890779179,12.3094396576,-68.3928984546,12.3173828523,8637.0,1.0,1.0,1.0,1.0,green,brown
33,BOX_117_121_33,NLD,Europe,Netherlands,0.31,0.1200514808148054,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1037.1511350947178, 1028.5201912184261, 1038.248363440356, 1020.0783415608779, 1014.3279193264354, 1028.5201912184261, 1038.0962317094315, 1037.1511350947178, 1031.409299964083, 1019.8727399218585, 1037.1511350947178, 1038.0962317094315, 1027.8657634492656, 1030.2384865721813, 1027.8657634492656, 1028.5201912184261, 1027.8657634492656, 1038.0962317094315, 1022.2071313048963, 1038.8328868180722, 1029.2635122090733, 1007.3455692472268, 1038.0962317094315, 1038.9461808866224, 1037.17853789699, 1044.6522101552089, 1039.944774173966, 1038.0962317094315, 1038.0962317094315, 1038.9461808866224, 1038.9461808866224]",6.4319285719864165,[],[21],37.0,1026.4405446130163,2.8132373593980406,-68.3879075458,12.3003839972,-68.3931188954,12.307532956,-68.39833015229999,12.3146817876,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
34,BOX_117_121_34,NLD,Europe,Netherlands,0.13,0.1298130980645447,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1066.8532061677963, 1047.9650465359107, 1064.7307986471446, 1065.318835270148, 1063.5275498495907, 1065.4497667539667, 1063.5275498495907, 1054.8197720794074, 1063.5275498495907, 1064.0344278632795, 1065.4623420094333, 1063.5728942968117, 1039.5341200896407, 1040.2034401223107, 1062.0119720827806, 1053.6948274051326, 1054.8197720794074, 1062.600107947456, 1060.05562413716, 1061.7699378563548, 1062.600107947456, 986.40451121563, 1063.9528208167342, 1063.5275498495907, 1066.8532061677963, 1066.8532061677963, 1063.9871043254573, 1063.5275498495907, 1063.5728942968117, 1066.8532061677963, 1065.6899490079861]",6.95491906281225,[],[21],37.0,1058.2615408594197,3.0419877452717348,-68.39156607529999,12.2978381482,-68.3967774195,12.3049871688,-68.4019886819,12.3121360771,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
35,BOX_117_118_0,NLD,Europe,Netherlands,-999.0,-999.0,sand,0.0,[],[],-999.0,[],[],0.0,-999.0,-999.0,-68.2111340366,12.1182974186,-68.21500627180001,12.1103721952,-68.2188785978,12.102446786199998,8637.0,1.0,0.0,0.0,0.0,red,brown
36,BOX_117_118_1,NLD,Europe,Netherlands,-0.56,0.107023387488356,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1198.6087274008562, 1191.300843990827, 1204.4197854945987, 1200.6411339795227, 1204.7999756543877, 1191.300843990827, 1187.7155613848518, 1204.0676426661162, 1198.6087274008562, 1182.5198960674813, 1181.422908145473, 1198.6087274008562, 1191.4310532714574, 1198.6087274008562, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1181.422908145473, 1182.5198960674813, 1182.5198960674813, 1182.6982562616408, 1182.5198960674813, 1191.300843990827, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813, 1182.5198960674813]",5.782963356614008,[],[],37.0,1200.530187202813,2.525184100693392,-68.2147809038,12.1175722796,-68.21069924439999,12.1097481474,-68.2066174901,12.1019238334,8637.0,1.0,1.0,1.0,1.0,red,brown
37,BOX_117_118_2,NLD,Europe,Netherlands,-0.39,0.138211915963706,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1169.4817464788146, 1169.4817464788146, 1162.167743650896, 1169.4817464788146, 1190.8161532206996, 1169.4817464788146, 1161.8723215403513, 1169.4817464788146, 1169.4817464788146, 1149.2164436940313, 1148.8128431800158, 1169.4817464788146, 1162.167743650896, 1169.4817464788146, 1165.7482020827879, 1165.6689760395443, 1161.8723215403513, 1152.948654655721, 1165.8146649714574, 1148.8128431800158, 1148.8128431800158, 1153.639780957539, 1149.3412614798551, 1153.639780957539, 1169.4817464788146, 1169.4817464788146, 1161.8723215403513, 1165.8146649714574, 1153.639780957539, 1149.2164436940313, 1148.8128431800158]",7.2986810357528356,[],[4],37.0,1169.2687202242262,3.3053555558028416,-68.2132006727,12.1189204843,-68.2071693263,12.1124114483,-68.2011379021,12.1059023283,8637.0,1.0,1.0,1.0,1.0,red,brown
38,BOX_117_118_3,NLD,Europe,Netherlands,-0.25,0.1031780429706891,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1124.1213978464973, 1120.1771674211957, 1120.5673622692723, 1123.206543707501, 1145.4063179648888, 1107.7889259804454, 1120.1771674211957, 1110.3583357662965, 1111.2524966500864, 1110.2994206348908, 1106.3435053585708, 1128.6145135927266, 1111.3553856220092, 1120.1771674211957, 1120.1771674211957, 1105.0489091057955, 1110.3583357662965, 1111.3553856220092, 1111.2524966500864, 1106.3435053585708, 1110.2960224565697, 1110.3583357662965, 1110.3583357662965, 1110.3583357662965, 1111.3553856220092, 1111.3553856220092, 1110.2994206348908, 1120.1771674211957, 1119.30523679809, 1110.3583357662965, 1110.3583357662965]",5.448617515771495,[],[4],37.0,1119.175542661368,2.467516220640578,-68.2110831664,12.1213030763,-68.2041821379,12.1156803147,-68.19728106810001,12.1100575196,8637.0,1.0,1.0,1.0,1.0,red,brown
39,BOX_117_118_4,NLD,Europe,Netherlands,-0.43,0.1498078071305165,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1067.6220544521154, 1069.1290501656622, 1079.8233382858916, 1079.909165826405, 1095.1107728388763, 1080.7912994678577, 1063.6894188811948, 1069.0750487124797, 1079.88998132265, 1063.452848220265, 1044.704731988878, 1069.0667373718143, 1079.909165826405, 1069.0667373718143, 1062.7469065084072, 1067.9021820841938, 1062.7469065084072, 1062.7469065084072, 1062.4577855371333, 1054.8658962886968, 1044.704731988878, 1063.452848220265, 1062.7469065084072, 1062.7469065084072, 1063.6894188811948, 1063.6894188811948, 1069.0667373718143, 1073.2682968868696, 1069.0750487124797, 1062.7469065084072, 1063.6894188811948]",8.060068412888121,[],[10],37.0,1077.231985112361,3.5628865603914446,-68.2082077293,12.1246766509,-68.20130670729999,12.1190539658,-68.19440563090001,12.1134312364,8637.0,1.0,1.0,1.0,1.0,red,brown
40,BOX_117_118_5,NLD,Europe,Netherlands,-0.07,0.0943284112268378,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1081.3145784580706, 1086.9276803736143, 1077.475840385334, 1085.6317991687717, 1106.0522597701295, 1069.866794026419, 1086.9276803736143, 1085.6317991687717, 1091.36488773784, 1081.439769948582, 1077.3665954244425, 1081.502165497884, 1081.502165497884, 1081.502165497884, 1081.502165497884, 1071.166293769618, 1081.502165497884, 1081.502165497884, 1090.7823616889054, 1069.7653721702266, 1077.475840385334, 1086.6616124969019, 1077.3665954244425, 1077.8876711065259, 1081.502165497884, 1081.502165497884, 1081.502165497884, 1081.1259704425645, 1081.1259704425645, 1081.1259704425645, 1081.1259704425645]",4.981275723118372,[],[4],37.0,1082.5941620240767,2.2558746982550337,-68.20650341220001,12.1273664982,-68.19886967949999,12.1227368215,-68.1912359142,12.1181071249,8637.0,1.0,1.0,1.0,1.0,red,brown
41,BOX_117_118_6,NLD,Europe,Netherlands,-0.32,0.1625136715771222,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1108.929032039871, 1107.6542050523315, 1124.2795156337859, 1113.6052161726102, 1124.8949200378522, 1094.8339592913485, 1097.7012998161083, 1112.857852323092, 1107.8376202383226, 1096.399863161211, 1093.1401638375821, 1104.5715372715263, 1080.8883816557345, 1108.6344919673622, 1108.5564537893406, 1104.5715372715263, 1097.6752373862068, 1099.6882731957917, 1104.6325323832082, 1082.5832028281054, 1096.383177053029, 1107.882472627227, 1096.399863161211, 1102.3944579621375, 1104.6325323832082, 1107.7893808979259, 1097.649436343382, 1107.651841011846, 1096.4082605271435, 1104.5412696920132, 1102.3255545525599]",8.781359893663513,[],[],37.0,1109.9489615905393,3.834460432691424,-68.2054155467,12.1299901836,-68.1970673001,12.126747021600002,-68.1887190428,12.1235038554,8637.0,1.0,1.0,1.0,1.0,red,brown
42,BOX_117_118_7,NLD,Europe,Netherlands,-0.09,0.1164295079014815,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1105.7116244905774, 1047.2236134025654, 1079.6607418519168, 1055.8361854211823, 1055.7953654115208, 1047.6073780696922, 1055.6504454204107, 1054.8527718368225, 1055.6745383280274, 1054.2684981223445, 1040.3279477290484, 1054.6888421304925, 1055.8361854211823, 1054.502303115528, 1055.8361854211823, 1047.2236134025654, 1054.6882098297003, 1055.3264649985392, 1055.6248987159227, 1052.3898889124462, 1052.0847797578735, 1051.090259406335, 1053.0441384249407, 1054.5104929500228, 1055.6248987159227, 1055.6390320525545, 1053.280271665272, 1054.8522735176716, 1055.1616001365292, 1053.2884100323163, 1053.0459733013588]",5.790202648730728,[],[0],35.0,1056.1696279145792,2.7925282022999887,-68.2049932493,12.1325296593,-68.1961419938,12.1310301832,-68.1872907384,12.1295307071,8637.0,1.0,1.0,1.0,1.0,red,brown
